mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55		10
1	1	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59		7
1	1	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62		3
1	1	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67		0
1	1	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54		11
1	1	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52		12
1	1	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59		8
1	1	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64		4
1	1	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67		1
1	1	5/8	5/8	4/4	1	2	1/4	1/4	1		1	67		5
1	1	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50		13
1	1	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62		9
1	1	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69		2
1	1	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66		6
2	2	0	0	4/4	2	2	1/2	1/2	1		1	55		20
2	2	0	0	4/4	2	1	1/2	1/2	1		2	62		18
2	2	0	0	4/4	1	2	1/2	1/2	1		1	67		16
2	2	0	0	4/4	1	1	1/2	1/2	1		5	71		14
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		1	43		21
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62		19
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1	1	1	67		17
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71		15
3	3	0	0	4/4	2	2	1/4	1/4	1		3	45		33
3	3	0	0	4/4	2	1	1/4	1/4	1		0	60		30
3	3	0	0	4/4	1	2	1/8	1/8	1	-1	1	67		25
3	3	0	0	4/4	1	1	1/4	1/4	1		0	72		22
3	3	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66		26
3	3	1/4	1/4	4/4	2	2	1/8	1/8	1		5	47		34
3	3	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62		31
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1	1	1	67		27
3	3	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71		23
3	3	3/8	3/8	4/4	2	2	1/8	1/8	1		0	48		35
3	3	1/2	1/2	4/4	2	2	1/2	1/2	1		2	50		36
3	3	1/2	1/2	4/4	2	1	1/2	1/2	1		2	62		32
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1	-1	1	67		28
3	3	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69		24
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66		29
4	4	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50		48
4	4	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62		44
4	4	1/4	1/4	4/4	1	2	1/4	1/4	1	1	6	66		40
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69		37
4	4	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60		45
4	4	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52		49
4	4	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59		46
4	4	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	6	66		41
4	4	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67		38
4	4	5/8	5/8	4/4	1	2	1/4	1/4	1		4	64		42
4	4	3/4	3/4	4/4	2	2	1/4	1/4	1		6	54		50
4	4	3/4	3/4	4/4	2	1	1/4	1/4	1	1	3	57		47
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69		39
4	4	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62		43
5	5	0	0	4/4	2	2	1/4	1/4	1		1	55		65
5	5	0	0	4/4	2	1	1/8	1/8	1	-1	3	57		58
5	5	0	0	4/4	1	2	1/4	1/4	1		2	62		54
5	5	0	0	4/4	1	1	1/4	1/4	1		5	71		51
