mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	2	2	1/8	1/8	1		0	48		16
1	1	0	0	4/4	2	1	1/4	1/4	1		1	55		11
1	1	0	0	4/4	1	2	1/8	1/8	1		4	64		4
1	1	0	0	4/4	1	1	1/4	1/4	1		0	72		0
1	1	1/8	1/8	4/4	2	2	1/8	1/8	1		2	50		17
1	1	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65		5
1	1	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52		18
1	1	1/4	1/4	4/4	2	1	1/8	1/8	1		1	55		12
1	1	1/4	1/4	4/4	1	2	1/4	1/4	1	1	1	67		6
1	1	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71		1
1	1	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60		13
1	1	1/2	1/2	4/4	2	2	1/8	1/8	1		-1	53		19
1	1	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60		14
1	1	1/2	1/2	4/4	1	2	1/8	1/8	1	-1	1	67		7
1	1	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69		2
1	1	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55		20
1	1	5/8	5/8	4/4	1	2	1/16	1/16	1		-1	65		8
1	1	11/16	11/16	4/4	1	2	1/16	1/16	1		4	64		9
1	1	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53		21
1	1	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60		15
1	1	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65		10
1	1	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69		3
1	1	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52		22
2	2	0	0	4/4	2	2	1/4	1/4	1		2	50		40
2	2	0	0	4/4	2	1	1/8	1/8	1		2	62		34
2	2	0	0	4/4	1	2	1/8	1/8	1		-1	65		28
2	2	0	0	4/4	1	1	1/4	1/4	1		3	69		23
2	2	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	65		35
2	2	1/8	1/8	4/4	1	2	1/8	1/8	1		3	69		29
2	2	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55		41
2	2	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64		36
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67		30
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71		24
2	2	3/8	3/8	4/4	2	2	1/8	1/8	1		-1	53		42
2	2	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62		37
2	2	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52		43
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60		38
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1	1	1	67		31
2	2	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72		25
2	2	5/8	5/8	4/4	1	1	1/8	1/8	1		5	71		26
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53		44
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60		39
2	2	3/4	3/4	4/4	1	2	1/8	1/8	1	-1	1	67		32
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69		27
2	2	7/8	7/8	4/4	1	2	1/8	1/8	1		-1	65		33
3	3	0	0	4/4	2	2	1/2	1/2	1		0	48		52
3	3	0	0	4/4	2	1	1/2	1/2	1		0	60		50
3	3	0	0	4/4	1	2	1/4	1/4	1		-1	65		47
3	3	0	0	4/4	1	1	1/2	1/2	1		1	67		45
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64		48
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55		53
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62		51
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67		49
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71		46
4	4	0	0	4/4	2	2	1/8	1/8	1		0	48		66
4	4	0	0	4/4	2	1	1/4	1/4	1		4	64		62
4	4	0	0	4/4	1	2	1/4	1/4	1		1	67		58
4	4	0	0	4/4	1	1	1/4	1/4	1		0	72		54
4	4	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52		67
4	4	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55		68
4	4	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62		63
4	4	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67		59
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71		55
4	4	3/8	3/8	4/4	2	2	1/8	1/8	1		-1	53		69
4	4	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52		70
4	4	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60		64
4	4	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67		60
4	4	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72		56
4	4	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48		71
4	4	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53		72
4	4	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60		65
4	4	3/4	3/4	4/4	1	2	1/4	1/4	1	1	-1	65		61
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69		57
4	4	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52		73
5	5	0	0	4/4	2	2	1/8	1/8	1		2	50		86
5	5	0	0	4/4	2	1	1/4	1/4	1		2	62		80
5	5	0	0	4/4	1	2	1/4	1/4	1	-1	-1	65		77
5	5	0	0	4/4	1	1	1/4	1/4	1		5	71		74
5	5	1/8	1/8	4/4	2	2	1/8	1/8	1		5	47		87
5	5	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52		88
5	5	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59		81
5	5	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64		78
5	5	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67		75
5	5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50		89
5	5	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48		90
5	5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57		82
5	5	1/2	1/2	4/4	1	2	1/2	1/2	1		4	64		79
5	5	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69		76
5	5	5/8	5/8	4/4	2	2	1/8	1/8	1		5	47		91
5	5	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59		83
5	5	3/4	3/4	4/4	2	2	1/8	1/8	1		3	45		92
5	5	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60		84
5	5	7/8	7/8	4/4	2	2	1/8	1/8	1		0	48		93
5	5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57		85
6	6	0	0	4/4	2	2	1/2	1/2	1		4	52		100
6	6	0	0	4/4	2	1	1/2	1/2	1		8	56		98
6	6	0	0	4/4	1	2	1/2	1/2	1		4	64		96
6	6	0	0	4/4	1	1	1/2	1/2	1		5	71		94
6	6	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52		101
6	6	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55		99
6	6	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64		97
6	6	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71		95
7	7	0	0	4/4	2	2	1/4	1/4	1		-3	51		120
7	7	0	0	4/4	2	1	1/8	1/8	1		5	59		112
7	7	0	0	4/4	1	2	1/8	1/8	1		6	66		106
7	7	0	0	4/4	1	1	1/4	1/4	1		5	71		102
7	7	1/8	1/8	4/4	2	1	1/8	1/8	1	1	6	66		113
7	7	1/8	1/8	4/4	1	2	1/8	1/8	1	1	3	69		107
7	7	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52		121
7	7	1/4	1/4	4/4	2	1	1/8	1/8	1	-1	6	66		114
7	7	1/4	1/4	4/4	1	2	1/8	1/8	1	-1	3	69		108
7	7	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71		103
7	7	3/8	3/8	4/4	2	1	1/8	1/8	1		4	64		115
7	7	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67		109
7	7	1/2	1/2	4/4	2	2	1/4	1/4	1		6	54		122
7	7	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64		116
7	7	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66		110
7	7	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69		104
7	7	5/8	5/8	4/4	2	1	1/8	1/8	1		2	62		117
7	7	3/4	3/4	4/4	2	2	1/4	1/4	1		8	56		123
7	7	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60		118
7	7	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64		111
7	7	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71		105
7	7	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59		119
8	8	0	0	4/4	2	1	1/2	1/2	1		3	57		132
8	8	0	0	4/4	2	2	1/2	1/2	1		3	57		137
8	8	0	0	4/4	1	2	1/2	1/2	1		4	64		127
8	8	0	0	4/4	1	1	1/2	1/2	1		0	72		124
8	8	1/2	1/2	4/4	2	2	1/4	1/4	1		5	59		138
8	8	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62		128
8	8	1/2	1/2	4/4	2	1	1/4	1/4	1	1	2	62		133
8	8	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67		125
8	8	5/8	5/8	4/4	1	2	1/8	1/8	1		-1	65		129
8	8	3/4	3/4	4/4	2	2	1/4	1/4	1		0	60		139
8	8	3/4	3/4	4/4	2	1	1/8	1/8	1	-1	2	62		134
8	8	3/4	3/4	4/4	1	2	1/8	1/8	1		-1	65		130
8	8	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67		126
8	8	7/8	7/8	4/4	2	1	1/16	1/16	1		0	60		135
8	8	7/8	7/8	4/4	1	2	1/8	1/8	1	1	4	64		131
8	8	15/16	15/16	4/4	2	1	1/16	1/16	1		5	59		136
9	9	0	0	4/4	2	2	1/4	1/4	1		6	54		156
9	9	0	0	4/4	2	1	1/4	1/4	1		0	60		150
9	9	0	0	4/4	1	2	1/8	1/8	1	-1	4	64		144
9	9	0	0	4/4	1	1	1/4	1/4	1		3	69		140
9	9	1/8	1/8	4/4	1	2	1/8	1/8	1		2	62		145
9	9	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55		157
9	9	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59		151
9	9	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62		146
9	9	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71		141
9	9	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54		158
9	9	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57		152
9	9	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52		159
9	9	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55		153
9	9	1/2	1/2	4/4	1	2	1/8	1/8	1		0	60		147
9	9	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72		142
9	9	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48		160
9	9	5/8	5/8	4/4	2	1	1/8	1/8	1		4	64		154
9	9	5/8	5/8	4/4	1	2	1/4	1/4	1		1	67		148
9	9	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50		161
9	9	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62		155
9	9	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69		143
9	9	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66		149
10	10	0	0	4/4	2	2	1/2	1/2	1		1	43		171
10	10	0	0	4/4	2	1	1/2	1/2	1		2	62		168
10	10	0	0	4/4	1	2	1/2	1/2	1		1	67		165
10	10	0	0	4/4	1	1	1/2	1/2	1		5	71		162
10	10	1/2	1/2	4/4	2	2	1/4	1/4	1		1	43		172
10	10	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62		169
10	10	1/2	1/2	4/4	1	2	3/8	1/4	3/2		1	67		166
10	10	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71		163
10	10	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45		173
10	10	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60		170
10	10	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72		164
10	10	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66		167
11	11	0	0	4/4	2	2	1/4	1/4	1		5	47		188
11	11	0	0	4/4	2	1	1/4	1/4	1		5	59		184
11	11	0	0	4/4	1	2	1/8	1/8	1		1	67		178
11	11	0	0	4/4	1	1	1/4	1/4	1		2	74		174
11	11	1/8	1/8	4/4	1	2	1/8	1/8	1		3	69		179
11	11	1/4	1/4	4/4	2	2	1/4	1/4	1		8	44		189
11	11	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64		185
11	11	1/4	1/4	4/4	1	2	1/4	1/4	1		5	71		180
11	11	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74		175
11	11	1/2	1/2	4/4	2	2	1/8	1/8	1		3	45		190
11	11	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64		186
11	11	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69		181
11	11	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72		176
11	11	5/8	5/8	4/4	2	2	1/8	1/8	1		5	47		191
11	11	5/8	5/8	4/4	1	2	1/8	1/8	1		1	67		182
11	11	3/4	3/4	4/4	2	2	1/8	1/8	1		0	48		192
11	11	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62		187
11	11	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66		183
11	11	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69		177
11	11	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50		193
12	12	0	0	4/4	2	2	1/2	1/2	1		1	43		206
12	12	0	0	4/4	2	1	1/2	1/2	1		2	62		201
12	12	0	0	4/4	1	2	1/2	1/2	1		1	67		197
12	12	0	0	4/4	1	1	1/2	1/2	1		5	71		194
12	12	1/2	1/2	4/4	2	2	1/8	1/8	1		2	62		207
12	12	1/2	1/2	4/4	2	1	1/8	1/8	1		6	66		202
12	12	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69		198
12	12	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74		195
12	12	5/8	5/8	4/4	2	2	1/8	1/8	1		0	60		208
12	12	5/8	5/8	4/4	2	1	1/8	1/8	1		4	64		203
12	12	3/4	3/4	4/4	2	2	1/8	1/8	1		5	59		209
12	12	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62		204
12	12	3/4	3/4	4/4	1	2	1/8	1/8	1		1	67		199
12	12	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74		196
12	12	7/8	7/8	4/4	2	2	1/8	1/8	1		3	57		210
12	12	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60		205
12	12	7/8	7/8	4/4	1	2	1/8	1/8	1		3	69		200
13	13	0	0	4/4	2	2	1/8	1/8	1		1	55		227
13	13	0	0	4/4	2	1	1/4	1/4	1		5	59		222
13	13	0	0	4/4	1	2	1/8	1/8	1		5	71		216
13	13	0	0	4/4	1	1	1/4	1/4	1		2	74		211
13	13	1/8	1/8	4/4	2	2	1/8	1/8	1		-1	53		228
13	13	1/8	1/8	4/4	1	2	1/8	1/8	1		3	69		217
13	13	1/4	1/4	4/4	2	2	1/8	1/8	1		4	52		229
13	13	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59		223
13	13	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67		218
13	13	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74		212
13	13	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50		230
13	13	3/8	3/8	4/4	1	2	1/8	1/8	1		-1	65		219
13	13	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48		231
13	13	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60		224
13	13	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64		220
13	13	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76		213
13	13	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59		225
13	13	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50		232
13	13	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57		226
13	13	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66		221
13	13	3/4	3/4	4/4	1	1	1/8	1/8	1		2	74		214
13	13	7/8	7/8	4/4	1	1	1/8	1/8	1		0	72		215
14	14	0	0	4/4	2	2	1/2	1/2	1		4	52		243
14	14	0	0	4/4	2	1	1/2	1/2	1		4	64		240
14	14	0	0	4/4	1	2	1/2	1/2	1		1	67		236
14	14	0	0	4/4	1	1	1/2	1/2	1		5	71		233
14	14	1/2	1/2	4/4	2	2	1/4	1/4	1		1	43		244
14	14	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62		241
14	14	1/2	1/2	4/4	1	2	1/8	1/8	1		1	67		237
14	14	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71		234
14	14	5/8	5/8	4/4	1	2	1/8	1/8	1		-1	65		238
14	14	3/4	3/4	4/4	2	2	1/8	1/8	1		0	48		245
14	14	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60		242
14	14	3/4	3/4	4/4	1	2	1/4	1/4	1	1	4	64		239
14	14	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67		235
