mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	3/4	4/4	2	2	1/4	1/4	1		-4	56	3
1	1	0	3/4	4/4	2	1	1/4	1/4	1		-3	63	2
1	1	0	3/4	4/4	1	2	1/4	1/4	1		-4	68	1
1	1	0	3/4	4/4	1	1	1/4	1/4	1		0	72	0
2	2	0	0	4/4	2	2	1/8	1/8	1		-5	61	20
2	2	0	0	4/4	2	1	1/4	1/4	1		-5	61	14
2	2	0	0	4/4	1	2	1/4	1/4	1		-1	65	9
2	2	0	0	4/4	1	1	1/4	1/4	1		-4	68	4
2	2	1/8	1/8	4/4	2	2	1/8	1/8	1		0	60	21
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	58	22
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		-5	61	15
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	10
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	5
2	2	1/2	1/2	4/4	2	2	3/8	1/4	3/2		-4	56	23
2	2	1/2	1/2	4/4	2	1	1/8	1/8	1		-3	63	16
2	2	1/2	1/2	4/4	1	2	1/8	1/8	1		-4	68	11
2	2	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72	6
2	2	5/8	5/8	4/4	2	1	1/8	1/8	1		-5	61	17
2	2	5/8	5/8	4/4	1	2	1/8	1/8	1		-2	70	12
2	2	5/8	5/8	4/4	1	1	1/8	1/8	1		-5	73	7
2	2	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	18
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1		0	72	13
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	75	8
2	2	7/8	7/8	4/4	2	2	1/8	1/8	1		1	55	24
2	2	7/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	19
3	3	0	0	4/4	2	2	1/4	1/4	1		-1	53	37
3	3	0	0	4/4	2	1	1/4	1/4	1		-4	56	33
3	3	0	0	4/4	1	2	1/4	1/4	1		0	72	29
3	3	0	0	4/4	1	1	1/2	1/2	1		-5	73	25
3	3	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	38
3	3	1/4	1/4	4/4	2	1	1/4	1/4	1		-3	63	34
3	3	1/4	1/4	4/4	1	2	1/4	1/4	1		-2	70	30
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		-4	56	39
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		-3	63	35
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		-4	68	31
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	26
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	40
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	65	36
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		-4	68	32
3	3	3/4	3/4	4/4	1	1	1/8	1/8	1		0	72	27
3	3	7/8	7/8	4/4	1	1	1/8	1/8	1		-5	73	28
4	4	0	0	4/4	2	2	1/8	1/8	1		0	48	56
4	4	0	0	4/4	2	1	1/4	1/4	1		-3	63	52
4	4	0	0	4/4	1	2	1/8	1/8	1		-4	68	45
4	4	0	0	4/4	1	1	1/4	1/4	1		-3	75	41
4	4	1/8	1/8	4/4	2	2	1/8	1/8	1		-2	46	57
4	4	1/8	1/8	4/4	1	2	1/8	1/8	1		1	67	46
4	4	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	58
4	4	1/4	1/4	4/4	2	1	1/4	1/4	1		-3	63	53
4	4	1/4	1/4	4/4	1	2	1/8	1/8	1		-4	68	47
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1		-3	75	42
4	4	3/8	3/8	4/4	2	2	1/8	1/8	1		-5	49	59
4	4	3/8	3/8	4/4	1	2	1/8	1/8	1		-1	65	48
4	4	1/2	1/2	4/4	2	2	1/8	1/8	1		-3	51	60
4	4	1/2	1/2	4/4	2	1	1/4	1/4	1		-3	63	54
4	4	1/2	1/2	4/4	1	2	1/8	1/8	1		1	67	49
4	4	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	43
4	4	5/8	5/8	4/4	2	2	1/8	1/8	1		-5	49	61
4	4	5/8	5/8	4/4	1	2	1/8	1/8	1		-1	65	50
4	4	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	62
4	4	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	55
4	4	3/4	3/4	4/4	1	2	1/4	1/4	1		-3	63	51
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	44
5	5	0	0	4/4	2	2	1/2	1/2	1		-1	53	76
5	5	0	0	4/4	2	1	1/8	1/8	1		-4	56	70
5	5	0	0	4/4	1	2	1/4	1/4	1		-3	63	66
5	5	0	0	4/4	1	1	1/2	1/2	1		-4	68	63
5	5	1/8	1/8	4/4	2	1	1/8	1/8	1		1	55	71
5	5	1/4	1/4	4/4	2	1	1/4	1/4	1		-4	56	72
5	5	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	67
5	5	1/2	1/2	4/4	2	2	1/4	1/4	1		-3	51	77
5	5	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	73
5	5	1/2	1/2	4/4	1	2	1/4	1/4	1		-3	63	68
5	5	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	64
5	5	3/4	3/4	4/4	2	2	1/4	1/4	1		-5	49	78
5	5	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	74
5	5	3/4	3/4	4/4	1	2	1/4	1/4	1		-2	58	69
5	5	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	63	65
5	5	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	53	75
6	6	0	0	4/4	2	2	1/4	1/4	1		0	48	93
6	6	0	0	4/4	2	1	1/4	1/4	1		-3	51	88
6	6	0	0	4/4	1	2	1/4	1/4	1		-3	63	83
6	6	0	0	4/4	1	1	1/4	1/4	1		-4	68	79
6	6	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	46	94
6	6	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	53	89
6	6	1/4	1/4	4/4	1	2	1/4	1/4	1		-5	61	84
6	6	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	80
6	6	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	90
6	6	1/2	1/2	4/4	2	2	1/8	1/8	1		-4	44	95
6	6	1/2	1/2	4/4	2	1	1/4	1/4	1		-4	56	91
6	6	1/2	1/2	4/4	1	2	1/8	1/8	1		0	60	85
6	6	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	81
6	6	5/8	5/8	4/4	2	2	1/8	1/8	1		-2	46	96
6	6	5/8	5/8	4/4	1	2	1/8	1/8	1		-5	61	86
6	6	3/4	3/4	4/4	2	2	1/8	1/8	1		0	48	97
6	6	3/4	3/4	4/4	2	1	1/4	1/4	1		-4	56	92
6	6	3/4	3/4	4/4	1	2	1/4	1/4	1		-3	63	87
6	6	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	82
6	6	7/8	7/8	4/4	2	2	1/8	1/8	1		-5	49	98
7	7	0	0	4/4	2	2	3/4	1/2	3/2		-3	51	105
7	7	0	0	4/4	2	1	3/4	1/2	3/2		1	55	103
7	7	0	0	4/4	1	2	3/4	1/2	3/2		-3	63	101
7	7	0	0	4/4	1	1	3/4	1/2	3/2		-2	70	99
7	7	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	106
7	7	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	104
7	7	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	102
7	7	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	100
8	8	0	0	4/4	2	2	1/4	1/4	1		-1	53	123
8	8	0	0	4/4	2	1	1/8	1/8	1		0	60	116
8	8	0	0	4/4	1	2	1/4	1/4	1		-1	65	112
8	8	0	0	4/4	1	1	1/4	1/4	1		-4	68	107
8	8	1/8	1/8	4/4	2	1	1/8	1/8	1		-5	61	117
8	8	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	124
8	8	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	118
8	8	1/4	1/4	4/4	1	2	1/4	1/4	1		-3	63	113
8	8	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	108
8	8	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	119
8	8	1/2	1/2	4/4	2	1	1/8	1/8	1		-4	56	120
8	8	1/2	1/2	4/4	2	2	1/4	1/4	1		-4	56	125
8	8	1/2	1/2	4/4	1	2	1/4	1/4	1		-3	63	114
8	8	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72	109
8	8	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	121
8	8	5/8	5/8	4/4	1	1	1/8	1/8	1		-5	73	110
8	8	3/4	3/4	4/4	2	2	1/4	1/4	1		3	57	126
8	8	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	122
8	8	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	115
8	8	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	75	111
9	9	0	0	4/4	2	1	1/8	1/8	1		-2	58	137
9	9	0	0	4/4	2	2	1/4	1/4	1		-2	58	143
9	9	0	0	4/4	1	2	1/8	1/8	1		-1	65	131
9	9	0	0	4/4	1	1	1/2	1/2	1		-5	73	127
9	9	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	138
9	9	1/8	1/8	4/4	1	2	1/8	1/8	1		-3	63	132
9	9	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	46	144
9	9	1/4	1/4	4/4	2	1	1/8	1/8	1		-5	61	139
9	9	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	133
9	9	3/8	3/8	4/4	2	1	1/8	1/8	1		-3	63	140
9	9	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	134
9	9	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	53	145
9	9	1/2	1/2	4/4	2	1	1/4	1/4	1		-1	65	141
9	9	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	135
9	9	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	128
9	9	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	146
9	9	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	65	142
9	9	3/4	3/4	4/4	1	2	1/4	1/4	1		-4	68	136
9	9	3/4	3/4	4/4	1	1	1/8	1/8	1		0	72	129
9	9	7/8	7/8	4/4	1	1	1/8	1/8	1		-5	73	130
10	10	0	0	4/4	2	2	1/4	1/4	1		1	55	161
10	10	0	0	4/4	2	1	1/8	1/8	1		-3	63	156
10	10	0	0	4/4	1	2	1/4	1/4	1		-2	70	151
10	10	0	0	4/4	1	1	1/4	1/4	1		-3	75	147
10	10	1/8	1/8	4/4	2	1	1/8	1/8	1		-5	61	157
10	10	1/4	1/4	4/4	2	2	1/4	1/4	1	1	-4	56	162
10	10	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	158
10	10	1/4	1/4	4/4	1	2	1/8	1/8	1		-4	68	152
10	10	1/4	1/4	4/4	1	1	1/4	1/4	1		-3	75	148
10	10	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	153
10	10	1/2	1/2	4/4	2	2	1/8	1/8	1	-1	-4	56	163
10	10	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	159
10	10	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	154
10	10	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	149
10	10	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	164
10	10	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	165
10	10	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	160
10	10	3/4	3/4	4/4	1	2	1/4	1/4	1	1	1	67	155
10	10	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	150
10	10	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52	166
11	11	0	0	4/4	2	2	1/8	1/8	1		-1	53	177
11	11	0	0	4/4	2	1	1/2	1/2	1		0	60	174
11	11	0	0	4/4	1	2	1/4	1/4	1	-1	1	67	170
11	11	0	0	4/4	1	1	1/2	1/2	1		-4	68	167
11	11	1/8	1/8	4/4	2	2	1/8	1/8	1		1	55	178
11	11	1/4	1/4	4/4	2	2	1/8	1/8	1		-4	56	179
11	11	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	171
11	11	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	58	180
11	11	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	175
11	11	1/2	1/2	4/4	2	2	1/4	1/4	1		0	60	181
11	11	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	172
11	11	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	168
11	11	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	182
11	11	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	176
11	11	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	63	169
11	11	3/4	3/4	4/4	1	2	1/4	1/4	1		-3	63	173
12	12	0	0	4/4	2	2	1/4	1/4	1		-1	53	201
12	12	0	0	4/4	2	1	1/8	1/8	1		0	60	195
12	12	0	0	4/4	1	2	1/8	1/8	1		-3	63	187
12	12	0	0	4/4	1	1	1/4	1/4	1		-4	68	183
12	12	1/8	1/8	4/4	2	1	1/8	1/8	1		-5	61	196
12	12	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	188
12	12	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	202
12	12	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	197
12	12	1/4	1/4	4/4	1	2	1/8	1/8	1		-3	63	189
12	12	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	184
12	12	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	198
12	12	3/8	3/8	4/4	1	2	1/8	1/8	1		-5	61	190
12	12	1/2	1/2	4/4	2	2	1/8	1/8	1		-4	56	203
12	12	1/2	1/2	4/4	2	1	1/4	1/4	1		-4	56	199
12	12	1/2	1/2	4/4	1	2	1/8	1/8	1		0	60	191
12	12	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	185
12	12	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	204
12	12	5/8	5/8	4/4	1	2	1/8	1/8	1		-3	63	192
12	12	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	205
12	12	3/4	3/4	4/4	2	1	1/4	1/4	1		-4	56	200
12	12	3/4	3/4	4/4	1	2	1/8	1/8	1		-1	65	193
12	12	3/4	3/4	4/4	1	1	1/4	1/4	1		-5	73	186
12	12	7/8	7/8	4/4	2	2	1/8	1/8	1		-3	51	206
12	12	7/8	7/8	4/4	1	2	1/8	1/8	1		1	67	194
13	13	0	0	4/4	2	2	1/4	1/4	1		-5	49	218
13	13	0	0	4/4	2	1	1/4	1/4	1		-1	65	213
13	13	0	0	4/4	1	2	1/4	1/4	1		-4	68	210
13	13	0	0	4/4	1	1	1/4	1/4	1		0	72	207
13	13	1/4	1/4	4/4	2	2	1/4	1/4	1		-3	51	219
13	13	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	214
13	13	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	211
13	13	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	208
13	13	3/8	3/8	4/4	2	1	1/16	1/16	1		0	60	215
13	13	7/16	7/16	4/4	2	1	1/16	1/16	1		-5	61	216
13	13	1/2	1/2	4/4	2	2	1/4	1/4	1		-4	44	220
13	13	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	217
13	13	1/2	1/2	4/4	1	2	1/4	1/4	1		-3	63	212
