mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	2	2	1/4	1/4	1		1	55	15
1	1	0	0	4/4	2	1	1/4	1/4	1		5	59	11
1	1	0	0	4/4	1	2	1/4	1/4	1		2	62	5
1	1	0	0	4/4	1	1	1/4	1/4	1		1	67	0
1	1	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	16
1	1	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	12
1	1	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	6
1	1	1/4	1/4	4/4	1	1	1/8	1/8	1		1	67	1
1	1	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	7
1	1	3/8	3/8	4/4	1	1	1/8	1/8	1		3	69	2
1	1	1/2	1/2	4/4	2	2	1/8	1/8	1		1	43	17
1	1	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	13
1	1	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	8
1	1	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	3
1	1	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	18
1	1	3/4	3/4	4/4	2	2	1/4	1/4	1		3	57	19
1	1	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	14
1	1	3/4	3/4	4/4	1	2	1/8	1/8	1		6	66	9
1	1	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	4
1	1	7/8	7/8	4/4	1	2	1/8	1/8	1		4	64	10
2	2	0	0	4/4	2	1	1/16	1/16	1		5	59	28
2	2	0	0	4/4	2	2	1/8	1/8	1		5	59	33
2	2	0	0	4/4	1	2	1/8	1/8	1		2	62	23
2	2	0	0	4/4	1	1	1/4	1/4	1		2	74	20
2	2	1/16	1/16	4/4	2	1	1/16	1/16	1		0	60	29
2	2	1/8	1/8	4/4	2	2	1/8	1/8	1		3	57	34
2	2	1/8	1/8	4/4	2	1	1/4	1/4	1		2	62	30
2	2	1/8	1/8	4/4	1	2	1/8	1/8	1		6	66	24
2	2	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55	35
