mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	1/2	4/4	2	2	1/4	1/4	1		0	48		7
1	1	0	1/2	4/4	2	1	1/4	1/4	1		0	60		5
1	1	0	1/2	4/4	1	2	1/4	1/4	1		1	67		3
1	1	0	1/2	4/4	1	1	1/4	1/4	1		-3	75		0
1	1	1/4	3/4	4/4	2	2	1/4	1/4	1		2	50		8
1	1	1/4	3/4	4/4	2	1	1/4	1/4	1		5	59		6
1	1	1/4	3/4	4/4	1	2	1/4	1/4	1		-1	65		4
1	1	1/4	3/4	4/4	1	1	1/8	1/8	1		2	74		1
1	1	3/8	7/8	4/4	1	1	1/8	1/8	1		0	72		2
2	2	0	0	4/4	2	2	1/4	1/4	1		-3	51		26
2	2	0	0	4/4	2	1	1/4	1/4	1		0	60		21
2	2	0	0	4/4	1	2	1/8	1/8	1		-3	63		15
2	2	0	0	4/4	1	1	1/4	1/4	1		1	79		9
2	2	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65		16
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48		27
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60		22
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67		17
2	2	1/4	1/4	4/4	1	1	1/8	1/8	1		-1	77		10
2	2	3/8	3/8	4/4	1	1	1/8	1/8	1		-3	75		11
2	2	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	53		28
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60		23
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1		-4	68		18
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74		12
2	2	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55		29
2	2	3/4	3/4	4/4	2	1	1/8	1/8	1		5	59		24
2	2	3/4	3/4	4/4	1	2	1/8	1/8	1		1	67		19
2	2	3/4	3/4	4/4	1	1	1/8	1/8	1		-3	75		13
2	2	7/8	7/8	4/4	2	2	1/8	1/8	1		-4	56		30
2	2	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60		25
2	2	7/8	7/8	4/4	1	2	1/8	1/8	1		-1	65		20
2	2	7/8	7/8	4/4	1	1	1/8	1/8	1		-1	77		14
3	3	0	0	4/4	2	2	1/2	1/2	1		1	55		41
3	3	0	0	4/4	2	1	1/2	1/2	1		2	62		38
3	3	0	0	4/4	1	2	1/2	1/2	1		1	67		35
3	3	0	0	4/4	1	1	1/2	1/2	1		5	71		31
3	3	1/2	1/2	4/4	2	2	1/8	1/8	1		-3	51		42
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60		39
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67		36
3	3	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72		32
3	3	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50		43
3	3	5/8	5/8	4/4	1	1	1/8	1/8	1		2	74		33
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48		44
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60		40
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67		37
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		-3	75		34
4	4	0	0	4/4	2	2	1/4	1/4	1		-1	53		58
4	4	0	0	4/4	2	1	1/8	1/8	1		0	60		53
4	4	0	0	4/4	1	2	1/4	1/4	1		-1	65		49
4	4	0	0	4/4	1	1	1/4	1/4	1		-4	68		45
4	4	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62		54
4	4	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55		59
4	4	1/4	1/4	4/4	1	2	1/4	1/4	1		-2	58		50
4	4	1/4	1/4	4/4	2	1	1/4	1/4	1		-3	63		55
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67		46
