mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	2	2	1/4	1/4	1		3	45	14
1	1	0	0	4/4	2	1	1/4	1/4	1		0	60	8
1	1	0	0	4/4	1	2	1/4	1/4	1		4	64	4
1	1	0	0	4/4	1	1	1/4	1/4	1		3	69	0
1	1	1/4	1/4	4/4	2	2	1/8	1/8	1		3	57	15
1	1	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	9
1	1	1/4	1/4	4/4	1	1	1/4	1/4	1		4	64	1
1	1	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	5
1	1	3/8	3/8	4/4	2	2	1/8	1/8	1		1	55	16
1	1	1/2	1/2	4/4	2	2	1/4	1/4	1		6	54	17
1	1	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	10
1	1	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	6
1	1	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	2
1	1	5/8	5/8	4/4	2	1	1/4	1/4	1		3	57	11
1	1	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	18
1	1	3/4	3/4	4/4	1	2	1/4	1/4	1		2	62	7
1	1	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	3
1	1	7/8	7/8	4/4	2	1	1/16	1/16	1		5	59	12
1	1	15/16	15/16	4/4	2	1	1/16	1/16	1		3	57	13
2	2	0	0	4/4	2	2	1/4	1/4	1		4	52	30
2	2	0	0	4/4	2	1	1/4	1/4	1		8	56	26
2	2	0	0	4/4	1	2	1/4	1/4	1		4	64	22
2	2	0	0	4/4	1	1	1/4	1/4	1		0	72	19
2	2	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	31
2	2	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	27
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	23
2	2	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	20
2	2	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	32
2	2	1/2	1/2	4/4	2	2	1/2	1/2	1		4	52	33
2	2	1/2	1/2	4/4	2	1	3/8	1/4	3/2		4	64	28
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	24
2	2	1/2	1/2	4/4	1	1	1/2	1/2	1		5	71	21
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1		8	68	25
2	2	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62	29
3	3	0	0	4/4	2	2	1/2	1/2	1		3	45	43
3	3	0	0	4/4	2	1	1/2	1/2	1		0	60	40
3	3	0	0	4/4	1	2	1/2	1/2	1		4	64	37
3	3	0	0	4/4	1	1	1/2	1/2	1		3	69	34
3	3	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	44
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	41
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	38
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	35
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		5	59	45
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	42
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		8	68	39
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	36
4	4	0	0	4/4	2	2	1/4	1/4	1		0	60	60
4	4	0	0	4/4	2	1	1/4	1/4	1		4	64	54
4	4	0	0	4/4	1	1	1/4	1/4	1		3	69	46
4	4	0	0	4/4	1	2	1/4	1/4	1		3	69	50
4	4	1/4	1/4	4/4	2	2	1/4	1/4	1		8	56	61
4	4	1/4	1/4	4/4	2	1	1/8	1/8	1		4	64	55
4	4	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	51
4	4	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	47
4	4	3/8	3/8	4/4	2	1	1/8	1/8	1		2	62	56
4	4	1/2	1/2	4/4	2	2	1/8	1/8	1		3	57	62
4	4	1/2	1/2	4/4	2	1	1/8	1/8	1		0	60	57
4	4	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	52
4	4	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	48
4	4	5/8	5/8	4/4	2	2	1/8	1/8	1		1	55	63
4	4	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59	58
4	4	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	64
4	4	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	59
4	4	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	53
4	4	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	49
5	5	0	0	4/4	2	2	1	1	1		4	52	68
5	5	0	0	4/4	2	1	1	1	1		5	59	67
5	5	0	0	4/4	1	2	1	1	1		8	68	66
5	5	0	0	4/4	1	1	1	1	1		4	76	65
6	6	0	0	4/4	2	2	1/4	1/4	1		3	57	82
6	6	0	0	4/4	2	1	1/4	1/4	1		0	60	77
6	6	0	0	4/4	1	2	1/4	1/4	1		3	69	73
6	6	0	0	4/4	1	1	1/4	1/4	1		4	76	69
6	6	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55	83
6	6	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	78
6	6	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	74
6	6	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	77	70
6	6	3/8	3/8	4/4	2	2	1/8	1/8	1		-1	53	84
6	6	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	85
6	6	1/2	1/2	4/4	2	1	1/8	1/8	1		2	62	79
6	6	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	75
6	6	1/2	1/2	4/4	1	1	1/4	1/4	1		1	79	71
6	6	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	80
6	6	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	86
6	6	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	81
6	6	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	76
