mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0.0	4/4	2	2	1/8	1/8	1		4	52		17
1	1	0	0.0	4/4	2	1	1/4	1/4	1		5	59		10
1	1	0	0.0	4/4	1	2	1/8	1/8	1		8	68		4
1	1	0	0.0	4/4	1	1	1/4	1/4	1		4	76		0
1	1	1/8	0.125	4/4	2	2	1/8	1/8	1		6	54		18
1	1	1/8	0.125	4/4	1	2	1/8	1/8	1		3	69		5
1	1	1/4	0.25	4/4	2	2	1/8	1/8	1		8	56		19
1	1	1/4	0.25	4/4	2	1	1/8	1/8	1		4	64		11
1	1	1/4	0.25	4/4	1	2	1/8	1/8	1		5	71		6
1	1	1/4	0.25	4/4	1	1	1/4	1/4	1		4	76		1
1	1	3/8	0.375	4/4	2	2	1/8	1/8	1		4	52		20
1	1	3/8	0.375	4/4	2	1	1/8	1/8	1		2	62		12
1	1	3/8	0.375	4/4	1	2	1/8	1/8	1		8	68		7
1	1	1/2	0.5	4/4	2	2	1/8	1/8	1		3	57		21
1	1	1/2	0.5	4/4	2	1	1/8	1/8	1		0	60		13
1	1	1/2	0.5	4/4	1	2	1/4	1/4	1		3	69		8
1	1	1/2	0.5	4/4	1	1	1/4	1/4	1		4	76		2
1	1	5/8	0.625	4/4	2	2	1/8	1/8	1		5	59		22
1	1	5/8	0.625	4/4	2	1	1/8	1/8	1		2	62		14
1	1	3/4	0.75	4/4	2	2	1/8	1/8	1		0	60		23
1	1	3/4	0.75	4/4	2	1	1/8	1/8	1		4	64		15
1	1	3/4	0.75	4/4	1	2	1/4	1/4	1		3	69		9
1	1	3/4	0.75	4/4	1	1	1/4	1/4	1		4	76		3
1	1	7/8	0.875	4/4	2	2	1/8	1/8	1		3	57		24
1	1	7/8	0.875	4/4	2	1	1/8	1/8	1	1	0	60		16
2	2	0	0.0	4/4	2	2	1/8	1/8	1		6	54		37
2	2	0	0.0	4/4	2	1	1/8	1/8	1	-1	0	60		32
2	2	0	0.0	4/4	1	2	1/8	1/8	1		3	69		28
2	2	0	0.0	4/4	1	1	1/4	1/4	1		2	74		25
