mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	2	2	1/4	1/4	1		-1	53	13
1	1	0	0	4/4	2	1	1/4	1/4	1		-4	56	9
1	1	0	0	4/4	1	2	1/4	1/4	1		-1	65	4
1	1	0	0	4/4	1	1	1/4	1/4	1		0	72	0
1	1	1/4	1/4	4/4	2	2	1/4	1/4	1		-3	51	14
1	1	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	10
1	1	1/4	1/4	4/4	1	2	1/4	1/4	1		-1	65	5
1	1	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	1
1	1	1/2	1/2	4/4	2	2	1/4	1/4	1		-5	49	15
1	1	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	58	11
1	1	1/2	1/2	4/4	1	2	1/8	1/8	1		-1	65	6
1	1	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	2
1	1	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	7
1	1	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	16
1	1	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	12
1	1	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	8
1	1	3/4	3/4	4/4	1	1	1/4	1/4	1		-4	68	3
2	2	0	0	4/4	2	2	1/4	1/4	1		-2	46	31
2	2	0	0	4/4	2	1	1/4	1/4	1		-5	61	26
2	2	0	0	4/4	1	2	1/8	1/8	1		-1	65	21
2	2	0	0	4/4	1	1	3/8	1/4	3/2		1	67	17
2	2	1/8	1/8	4/4	1	2	1/8	1/8	1		1	67	22
2	2	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	32
2	2	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	27
2	2	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	23
2	2	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	28
2	2	3/8	3/8	4/4	1	1	1/8	1/8	1		-1	65	18
2	2	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	41	33
2	2	1/2	1/2	4/4	2	1	1/4	1/4	1		-4	56	29
2	2	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	19
2	2	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	24
2	2	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	41	34
2	2	3/4	3/4	4/4	2	1	1/4	1/4	1		-4	56	30
2	2	3/4	3/4	4/4	1	2	1/4	1/4	1		0	60	25
2	2	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65	20
3	3	0	0	4/4	2	2	1/4	1/4	1		-1	53	47
3	3	0	0	4/4	2	1	3/8	1/4	3/2		0	60	43
3	3	0	0	4/4	1	2	3/8	1/4	3/2		-1	65	39
3	3	0	0	4/4	1	1	3/8	1/4	3/2		-4	68	35
3	3	1/4	1/4	4/4	2	2	1/8	1/8	1		-3	51	48
3	3	3/8	3/8	4/4	2	2	1/8	1/8	1		-5	49	49
3	3	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	44
3	3	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	40
3	3	3/8	3/8	4/4	1	1	1/8	1/8	1		-2	70	36
3	3	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	50
3	3	1/2	1/2	4/4	2	1	1/4	1/4	1		-3	63	45
3	3	1/2	1/2	4/4	1	2	1/4	1/4	1		-4	68	41
3	3	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	37
3	3	5/8	5/8	4/4	2	2	1/8	1/8	1		-2	46	51
3	3	3/4	3/4	4/4	2	2	1/4	1/4	1		-4	44	52
3	3	3/4	3/4	4/4	2	1	1/4	1/4	1		-3	63	46
3	3	3/4	3/4	4/4	1	2	1/4	1/4	1		-4	68	42
3	3	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	38
4	4	0	0	4/4	2	2	1/4	1/4	1		-5	49	65
4	4	0	0	4/4	2	1	1/4	1/4	1		-1	65	61
4	4	0	0	4/4	1	2	1/8	1/8	1		-4	68	57
4	4	0	0	4/4	1	1	1/4	1/4	1	1	-2	70	53
4	4	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	58
4	4	1/4	1/4	4/4	2	2	1/4	1/4	1		-3	51	66
4	4	1/4	1/4	4/4	2	1	1/8	1/8	1		-3	63	62
4	4	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	59
4	4	1/4	1/4	4/4	1	1	3/16	1/8	3/2	-1	-2	70	54
4	4	3/8	3/8	4/4	2	1	1/8	1/8	1		-5	61	63
4	4	7/16	7/16	4/4	1	1	1/16	1/16	1		-4	68	55
4	4	1/2	1/2	4/4	2	2	1/2	1/2	1		-4	44	67
4	4	1/2	1/2	4/4	2	1	1/2	1/2	1		0	60	64
4	4	1/2	1/2	4/4	1	2	1/2	1/2	1		-3	63	60
4	4	1/2	1/2	4/4	1	1	1/2	1/2	1		-4	68	56
5	5	0	0	4/4	2	2	1/4	1/4	1		-5	49	81
5	5	0	0	4/4	2	1	1/4	1/4	1		-5	61	76
5	5	0	0	4/4	1	2	1/4	1/4	1		-1	65	72
5	5	0	0	4/4	1	1	1/4	1/4	1		-4	68	68
5	5	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	82
5	5	1/4	1/4	4/4	2	1	1/4	1/4	1		-5	61	77
5	5	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	73
5	5	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	69
5	5	3/8	3/8	4/4	2	2	1/8	1/8	1		-2	46	83
