mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	2	2	1/8	1/8	1		1	43	11
1	1	0	0	3/4	2	1	1/8	1/8	1		-2	58	7
1	1	0	0	3/4	1	2	1/8	1/8	1		2	62	3
1	1	0	0	3/4	1	1	1/4	1/4	1		1	67	0
1	1	1/8	1/8	3/4	2	2	1/8	1/8	1		3	45	12
1	1	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57	8
1	1	1/8	1/8	3/4	1	2	1/8	1/8	1		0	60	4
1	1	1/4	1/4	3/4	2	2	1/4	1/4	1		-2	46	13
1	1	1/4	1/4	3/4	2	1	3/8	1/4	3/2		1	55	9
1	1	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	5
1	1	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	1
1	1	1/2	1/2	3/4	2	2	1/4	1/4	1		1	43	14
1	1	1/2	1/2	3/4	1	2	1/4	1/4	1		5	59	6
1	1	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	2
1	1	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	53	10
2	2	0	0	3/4	2	2	1/8	1/8	1		0	48	25
2	2	0	0	3/4	2	1	1/8	1/8	1		-3	51	21
2	2	0	0	3/4	1	2	1/4	1/4	1		0	60	17
2	2	0	0	3/4	1	1	1/2	1/2	1		1	67	15
2	2	1/8	1/8	3/4	2	2	1/8	1/8	1		2	50	26
2	2	1/8	1/8	3/4	2	1	1/8	1/8	1		-1	53	22
2	2	1/4	1/4	3/4	2	2	1/4	1/4	1		-3	51	27
2	2	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	23
2	2	1/4	1/4	3/4	1	2	1/4	1/4	1		5	59	18
2	2	1/2	1/2	3/4	2	2	1/4	1/4	1		0	48	28
2	2	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54	24
2	2	1/2	1/2	3/4	1	2	1/8	1/8	1		0	60	19
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		-3	63	16
2	2	5/8	5/8	3/4	1	2	1/8	1/8	1		3	57	20
3	3	0	0	3/4	2	2	1/8	1/8	1		-2	46	39
3	3	0	0	3/4	2	1	1/8	1/8	1		1	55	35
3	3	0	0	3/4	1	2	1/8	1/8	1		2	62	31
3	3	0	0	3/4	1	1	1/2	1/2	1		2	62	29
3	3	1/8	1/8	3/4	2	2	1/8	1/8	1		3	45	40
3	3	1/8	1/8	3/4	2	1	1/8	1/8	1		3	57	36
3	3	1/8	1/8	3/4	1	2	1/8	1/8	1		0	60	32
3	3	1/4	1/4	3/4	2	2	1/4	1/4	1		1	43	41
3	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	37
3	3	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	33
3	3	1/2	1/2	3/4	2	2	1/4	1/4	1		1	55	42
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	38
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	30
3	3	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	34
4	4	0	0	3/4	2	2	1/2	1/2	1		6	54	49
4	4	0	0	3/4	2	1	1/2	1/2	1		3	57	47
4	4	0	0	3/4	1	2	1/2	1/2	1		2	62	45
4	4	0	0	3/4	1	1	1/2	1/2	1		3	69	43
4	4	1/2	1/2	3/4	2	1	1/4	1/4	1		1	55	48
4	4	1/2	1/2	3/4	2	2	1/4	1/4	1	1	1	55	50
4	4	1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	46
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	44
5	5	0	0	3/4	2	2	1/4	1/4	1	-1	1	55	58
5	5	0	0	3/4	2	1	1/2	1/2	1		3	57	56
5	5	0	0	3/4	1	2	1/4	1/4	1		7	61	53
5	5	0	0	3/4	1	1	1/2	1/2	1		3	69	51
5	5	1/4	1/4	3/4	2	2	1/8	1/8	1		-1	53	59
5	5	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	54
5	5	3/8	3/8	3/4	2	2	1/8	1/8	1		4	52	60
5	5	1/2	1/2	3/4	2	2	1/8	1/8	1		2	50	61
5	5	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57	57
5	5	1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	55
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	52
5	5	5/8	5/8	3/4	2	2	1/8	1/8	1		7	49	62
6	6	0	0	3/4	2	2	1/4	1/4	1		2	50	74
6	6	0	0	3/4	2	1	1/4	1/4	1		3	57	69
6	6	0	0	3/4	1	2	1/8	1/8	1		4	64	65
6	6	0	0	3/4	1	1	1/2	1/2	1		-1	65	63
6	6	1/8	1/8	3/4	1	2	1/8	1/8	1		7	61	66
